CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
579,Spain,Female,32,9,99763.74060446591,0,0,0,185894.84060776644,1
399,Germany,Male,38,1,124160.54578686976,1,0,0,188122.18663950352,0
882,Germany,Female,77,4,-5615.087097551795,0,0,1,107919.46649196508,0
771,Germany,Female,28,10,90422.42434257848,2,1,0,180788.9500588681,0
532,France,Female,49,2,56805.43845477431,0,0,1,180306.33114347904,0
606,Spain,Female,30,6,108011.82155032932,1,1,0,111173.43266924747,0
732,Spain,Female,33,3,150792.1527384479,1,1,0,144357.84636345803,0
762,Germany,Female,49,10,-758.8461391737694,0,1,0,144029.96198759103,0
846,France,Male,37,10,-1919.3717600082236,2,1,1,11232.41937662987,0
678,Germany,Male,29,2,70763.63654791377,2,1,0,34412.62842791025,0
697,Spain,Female,28,0,1790.212642259415,1,1,0,169826.23112999962,0
662,France,Female,33,3,-2533.8063189046543,0,0,0,188936.81864176824,1
928,Germany,Male,23,10,65591.5083664084,1,1,0,198013.3316432861,0
731,France,Male,48,10,104352.15845045312,1,1,1,156295.26595950086,0
625,France,Female,27,2,2119.6643758669434,1,1,1,67134.61452559294,0
642,Spain,Female,46,1,124740.35352704296,0,1,0,154723.3753811551,0
652,Spain,Male,50,5,112488.92800821611,1,0,1,148321.06322073485,0
694,France,Female,42,1,6163.599494933389,1,0,0,171526.90717336535,1
636,Germany,Male,42,9,105176.81223741281,0,1,1,153627.85559115058,0
572,France,Male,52,7,113502.35184334041,0,1,0,122394.03078728897,0
680,France,Male,37,9,147634.28553115894,1,1,1,152194.90325992,0
774,Spain,Male,31,6,141256.94701703812,2,1,0,79590.77385872418,0
639,Spain,Female,30,0,69920.59721701953,1,0,0,186368.358425811,0
623,Spain,Female,40,6,121150.00101202691,1,1,1,219352.281410591,0
870,France,Female,38,9,123494.05743153661,1,0,0,71759.63707916906,0
644,France,Male,61,1,7386.917797251934,0,0,0,120719.86618630608,0
632,France,Male,25,3,148058.93940407858,2,1,1,119715.50887378931,0
818,France,Female,18,7,87426.49170624987,2,0,0,74301.31245508992,0
802,France,Female,42,2,194962.2094037774,2,0,0,204648.2877210455,0
730,Germany,Male,39,9,-8370.851370879196,0,0,0,132099.18758102946,0
822,Germany,Male,42,2,106847.77815669344,1,0,1,67428.5471591728,1
566,France,Male,34,9,79701.26915212037,2,0,1,161806.34414492158,0
555,France,Male,37,8,8813.520840060413,0,1,1,107041.9178736113,0
731,France,Female,29,4,8915.870234911736,0,0,0,191494.5627995127,0
659,France,Male,31,1,6785.021902288883,0,1,0,10115.575669014153,0
740,Germany,Male,71,7,147365.09319415563,1,0,1,50634.816971154985,1
684,France,Female,26,8,108033.7887107896,2,0,0,170993.87090999627,0
863,Germany,Male,53,2,80084.81392664937,0,0,0,124397.7669257579,0
712,Germany,Male,18,10,-5182.732013281284,2,1,0,31203.713006956415,0
581,France,Male,26,4,95446.56154326253,1,1,0,138374.5327618027,0
562,Spain,Male,36,4,91166.96812868895,1,0,0,170150.2752040247,0
792,France,Male,50,4,-7731.783055281029,0,0,0,183702.00187747637,1
929,Germany,Male,33,5,8422.718539399737,1,1,0,170409.83314641452,0
645,Germany,Male,36,3,125444.40685661123,1,1,0,185765.8828993887,0
872,Germany,Female,37,9,97344.8071339432,0,1,0,75445.25158760429,0
623,Germany,Female,44,10,165643.44543486583,0,1,1,-6172.416584918825,0
599,Germany,Female,27,9,2471.4036452025284,1,0,0,48484.17529237867,0
801,Spain,Male,41,9,2357.1126954341175,0,1,0,185964.90664866657,0
686,Spain,Male,36,3,122149.5253629813,0,0,0,204130.4306439923,1
732,France,Female,30,11,92857.18322346386,0,0,1,-32523.03604452997,0
620,Germany,Female,26,0,8168.612457435129,1,1,0,134767.20934159606,0
536,France,Male,36,2,107081.31034651936,1,1,0,15659.291587752228,0
584,France,Male,51,4,93101.38069681176,0,0,0,109532.11628484968,1
742,Germany,Female,36,3,118963.7474241854,1,0,0,23685.576904536676,0
626,Germany,Female,25,8,126252.27136597583,0,1,0,160421.7524173183,1
788,France,Female,74,2,131445.8370591232,1,0,0,43526.964697564414,0
697,Germany,Female,44,7,-294.68956654705596,0,1,0,41839.19458285552,0
589,France,Female,46,8,-7068.555199175525,0,1,0,65818.95161763269,0
742,France,Female,20,4,130561.99466442183,1,1,0,209676.46868043652,0
403,Germany,Female,40,2,90119.86497157038,2,1,0,70324.81350743791,1
642,France,Female,27,1,181298.31827388023,1,0,1,193432.3381377561,0
687,France,Male,68,3,78098.34607936765,1,1,0,156059.7500356472,0
806,France,Male,51,2,101188.47607160974,1,0,1,204864.2493841579,0
609,France,Male,39,2,139277.0608315746,1,0,0,107999.85171191288,0
509,Spain,Male,15,10,7794.029507629159,2,0,0,111890.92487825519,0
642,France,Male,45,10,150991.3677522826,1,1,1,70753.0393269545,0
726,Germany,Male,26,9,-3871.5337732477806,1,0,0,111633.99577466513,0
565,Spain,Male,49,4,-1649.7045699117664,1,1,0,99946.78609125769,0
751,France,Male,33,3,15084.001057238838,0,0,0,147717.92122437782,0
891,Spain,Male,23,8,12154.95040013843,0,1,0,108048.90074920782,0
657,France,Male,41,9,93977.94215220034,1,0,0,150760.71048314305,0
674,Germany,Female,40,10,131317.4513828462,1,1,0,192588.14297252882,0
849,France,Female,53,7,403.25916647542255,1,1,0,77177.98279738445,0
740,France,Female,37,0,101459.91208943371,1,0,0,118040.33990750794,0
698,Spain,Male,30,1,113594.64959644471,2,1,0,138200.04781831425,0
765,France,Female,34,4,-9942.61553998837,1,1,1,134801.5840938666,0
394,Spain,Male,41,7,146512.1503789873,1,0,0,74688.21493386712,0
673,Germany,Female,48,0,133262.92476444188,1,1,1,43833.8243156457,0
743,Spain,Female,55,3,-6269.823778884633,2,1,0,158764.44287385553,0
641,France,Female,40,4,-2826.460095373798,1,0,0,36361.856668209075,0
889,Spain,Female,42,0,94353.6785559193,1,0,1,75751.44166671374,0
758,France,Female,36,7,150351.05668364107,0,0,0,170700.12094598505,0
463,Spain,Female,40,8,162785.96563722784,1,0,0,86936.92870412624,0
715,Germany,Male,31,4,186684.9415544677,2,1,0,81489.72887333545,0
624,Germany,Male,30,4,103336.08695142184,1,0,0,107711.669797608,0
724,Spain,Male,35,1,111452.1899660497,1,1,0,170786.19102293285,0
824,Spain,Female,44,2,63725.45930034544,1,1,0,97024.50851629396,0
712,Spain,Male,39,10,159951.90276958037,2,0,0,161338.26717235212,0
766,France,Male,32,5,11502.817920893931,0,1,1,131975.40732396854,1
481,Germany,Female,35,7,140461.25725687027,0,0,0,158484.22232307543,0
515,Germany,Male,72,8,-2706.351593293732,1,1,0,194324.5112092424,0
788,France,Male,58,10,123730.42128374708,0,0,0,91340.96790872239,0
684,Germany,Male,57,2,78704.91093292084,1,0,0,227431.12822296948,0
796,Germany,Male,23,9,121423.07178492172,0,1,0,150652.4704778602,0
593,Spain,Male,41,8,-5624.680867973295,1,1,1,109619.79122289525,0
687,Germany,Male,53,4,6326.120092263392,1,0,0,112077.12505833793,0
775,Spain,Male,23,5,-14693.931592053726,0,1,1,125340.65299897303,0
796,France,Male,40,9,-9351.393496380191,0,0,0,-6460.17840365013,0
697,France,Female,29,0,-2488.5948940323824,1,1,0,-31127.680488302783,0
587,France,Male,41,10,117228.75639230697,1,0,0,82936.95652982968,0
638,Germany,Male,14,1,129282.48591180799,1,0,1,104872.42038195538,0
588,Germany,Male,24,10,72552.63147546581,1,0,0,202839.4172786074,0
659,Germany,Female,25,0,185886.317860448,2,1,0,12686.135042575075,0
725,France,Male,35,3,-10334.343445618004,0,1,0,-1289.9195611014147,0
911,France,Female,45,9,681.3607168672495,0,0,0,50865.11677090388,0
757,Spain,Male,42,3,137708.81362545173,0,1,1,155119.36515936357,0
634,France,Female,47,7,-56.48086718844843,0,1,0,33195.50364768651,0
658,France,Male,34,6,137559.79706648682,1,0,1,123585.5759155012,0
728,France,Female,40,6,-1670.6432552906333,1,1,0,47402.87172479449,0
707,Germany,Male,59,2,163601.90407621808,1,0,0,195673.85420908217,0
551,France,Male,37,3,8202.192530136666,1,0,0,165346.61830755108,0
626,Germany,Male,32,6,2543.93401929966,1,1,0,200178.6138669109,0
447,Spain,Female,34,7,162272.77718349342,1,0,0,37778.86778199668,0
656,France,Male,32,4,99085.45518840544,0,1,0,141700.6973079102,0
706,Germany,Female,32,7,184945.65712028748,2,0,0,63034.22224213458,0
700,Germany,Female,34,7,7261.545855024062,0,0,1,176254.68989522365,0
631,Spain,Female,39,6,103578.37511000113,0,1,1,74606.27155254083,0
773,Germany,Male,36,5,47315.11819129149,1,1,0,9182.721826240755,0
811,Spain,Male,45,9,336.24591395551124,1,0,1,196745.46576954558,0
622,Spain,Male,25,3,6052.593191987255,1,0,0,180481.54144518892,0
654,Germany,Male,51,6,9242.732619889042,1,1,0,42265.877085726024,0
897,Spain,Female,55,6,144510.3553519573,1,1,0,218000.9096656748,0
705,France,Male,19,10,-8480.966466338328,2,1,0,17069.701839135596,0
780,France,Male,43,9,-6088.595329232706,1,0,1,-11055.93757602308,0
810,France,Female,37,8,-2240.3410745657648,1,1,0,97909.1864170643,0
878,Spain,Male,32,10,131997.09854564714,0,1,0,176121.70362926438,0
608,France,Male,63,8,211811.06494209653,1,1,1,43376.971219786414,0
774,Germany,Male,32,8,169909.74787715907,0,0,1,66575.22880901559,0
558,Spain,Male,43,10,91766.30242455716,1,1,0,63097.91196054802,1
771,Germany,Male,25,2,-1349.7776022355279,1,1,1,198411.11315729667,0
591,France,Male,27,2,7783.7102630428,2,0,0,158380.3455242442,0
682,Germany,Male,65,10,57123.71912092902,0,0,0,85400.29801235533,0
709,France,Female,27,2,99344.70203212253,0,0,0,52590.87810587001,1
774,Spain,Male,35,3,89414.86349514035,1,1,1,84006.43942575822,0
599,France,Female,33,7,169587.98490272727,1,0,0,134349.22363461723,0
732,France,Male,40,3,133089.5695054282,0,1,1,38509.4494105945,0
575,France,Male,27,8,98699.07006492886,0,1,1,82893.81485881827,0
708,France,Female,45,1,9062.152093715385,2,0,0,91677.77939678499,0
708,Spain,Female,30,0,186886.83409248176,2,0,0,150697.30711445148,0
448,Spain,Female,47,7,102620.65459140926,0,0,0,160483.03062213486,0
508,France,Male,30,4,139329.59356507406,1,0,1,154412.17069429264,0
826,Spain,Female,32,10,-6641.50358121364,1,0,0,177454.26483473135,1
854,France,Female,40,2,172539.56528149178,1,1,0,48472.39082256328,0
906,France,Female,51,5,964.8388868489271,1,1,1,112194.65173668049,0
668,France,Male,28,8,-4632.266607927884,0,0,0,49210.64176969501,0
662,Germany,Male,35,9,140221.5357908052,1,1,0,94821.46628763675,0
786,France,Female,45,5,-2426.64878148485,2,1,0,155012.18433176528,0
625,Spain,Male,42,0,-3786.5157060314377,1,0,0,191858.97788716995,0
819,Germany,Male,30,-1,138065.5066914048,2,1,0,83721.39008356456,0
771,France,Female,50,3,-7114.969910507442,1,1,1,66599.18538748643,0
482,France,Male,50,5,175860.88837557117,0,0,1,165933.81994320021,0
569,France,Male,43,1,201728.8235948571,1,0,0,209634.11478670052,0
640,Spain,Male,35,3,-1539.0767956193224,0,1,0,86284.10867713587,0
707,Germany,Female,15,3,10544.794888715423,1,0,0,176802.9085444627,1
780,Spain,Male,53,9,153398.11265409077,1,0,1,23705.193735862318,0
773,Germany,Male,24,2,11685.107063807583,2,1,0,234451.17022020713,0
505,France,Male,48,7,105982.42581892271,0,1,0,189245.27929826928,0
656,Spain,Female,41,8,-6925.063914271532,0,0,0,103577.16448365034,0
553,Germany,Female,52,9,158642.40456854197,1,0,1,130428.38832421583,0
592,Germany,Female,33,10,165615.44767080405,0,1,1,176237.3187661154,0
685,France,Female,29,7,74082.01892479739,2,0,1,97044.36066302926,0
780,Germany,Male,28,8,5747.695162759824,0,0,1,163860.52901224807,0
861,Spain,Male,29,0,154981.99631075587,2,1,1,220790.3921928772,0
829,France,Male,27,5,-4444.1142578628915,0,1,1,178799.88342223663,1
634,France,Male,15,10,-6011.472422238072,1,0,0,228115.79492710196,0
530,Spain,Male,33,3,-2870.1302003501255,2,1,0,152555.96763810614,1
678,Germany,Male,44,2,1424.0948345863596,0,1,1,174131.25587716867,0
569,Spain,Male,18,3,3804.194904532989,1,1,0,192729.39843222595,0
629,France,Male,27,1,85077.1196533523,1,0,0,23184.613187232295,0
640,Germany,Male,54,4,114810.38735623576,1,1,0,71465.45101528964,0
825,Germany,Male,36,6,148850.7553114185,0,1,0,38999.49381590956,0
792,France,Female,43,10,117573.69250881017,1,0,1,100851.45991780821,0
658,Germany,Female,36,1,4209.379105103235,1,0,1,209961.33359530478,0
573,Germany,Male,40,0,3066.9514848708704,1,0,1,199323.55240192218,0
591,Spain,Female,41,6,147919.59817878704,1,0,0,99465.77645993633,0
721,France,Male,62,8,56712.326348953924,0,0,0,57567.88945603927,1
655,France,Male,37,8,112753.13489360537,2,0,1,58714.12429059768,0
477,France,Female,32,3,69979.93274471449,1,1,0,-17731.153307847188,1
905,Spain,Male,24,7,160731.66561301818,1,0,0,120285.02924681394,0
627,Germany,Female,48,9,124194.2388011837,0,0,0,193010.30931031037,0
804,France,Male,36,4,154484.78969537752,1,0,0,52899.11598478572,0
717,Germany,Male,71,7,111281.18846084246,1,1,0,98360.48818807429,0
769,Spain,Male,23,4,118040.39721050805,1,1,0,162017.78038957485,0
556,France,Male,16,5,114995.17783490595,0,0,0,129127.7670556668,0
647,Germany,Male,21,0,8432.462407924311,1,1,0,73554.96264643266,0
741,Germany,Male,48,6,159471.46536462344,1,0,1,122700.02055420719,0
680,Spain,Male,35,8,11311.105118742264,1,1,0,184985.22207359388,0
689,Spain,Female,43,7,77415.26797410837,0,1,0,82467.32232590302,0
497,France,Male,36,7,149193.85594768482,1,0,0,219436.8658661102,0
584,Spain,Male,37,8,-4196.5721535683515,1,0,1,202717.76093919456,0
558,France,Male,39,9,42027.124325324636,1,0,0,83871.94772930504,0
685,France,Female,54,2,5458.194071864003,0,1,1,189237.36266274468,0
854,Germany,Female,23,9,54174.30938168286,2,0,1,127017.72258107814,0
610,France,Female,45,3,178742.79922189057,0,0,0,162712.02571837106,0
845,France,Female,35,9,127882.37603530889,1,1,0,74512.90780546775,0
669,Germany,Female,37,7,139633.03318471304,0,0,0,70401.78557950561,0
676,Germany,Male,25,2,113811.03113942842,1,0,0,208410.121970446,0
659,Germany,Male,33,2,141266.4793147326,1,0,1,43038.608964852705,0
617,Spain,Male,53,11,81926.35803280254,1,1,0,42320.18786862009,0
472,France,Female,44,6,12002.150531208777,0,1,1,-6262.0321391957,0
685,Spain,Male,33,9,132846.74590771386,0,0,0,177055.27068369708,0
679,France,Male,49,5,-2146.439701282474,2,1,1,120868.68661817937,1
703,Germany,Male,40,0,54872.74967956727,1,1,0,181980.65094741198,1
630,France,Female,33,0,-1374.1502507787916,0,0,1,35443.31902993981,0
628,France,Female,25,6,3122.401476599099,1,1,1,151573.2227840207,0
619,France,Female,46,5,88106.51144800574,1,1,0,142427.52268280447,0
686,France,Male,27,5,68313.72492624968,0,0,0,189697.69917672407,0
716,Germany,Male,36,8,-3067.2205797488123,0,0,0,27805.211522506797,0
868,France,Female,36,8,24561.874599125673,1,1,0,80691.87844688862,0
785,Germany,Male,28,6,108794.7693858384,0,0,0,221949.64383177267,1
399,France,Male,70,4,187442.7262115498,0,1,0,199207.71867644595,0
792,France,Female,37,7,95660.05000560459,1,0,0,166772.94311868664,0
439,Germany,Male,31,9,3525.0355729389885,1,0,0,145952.05535380845,0
628,France,Female,31,9,6058.629637365893,1,0,0,181367.92705229134,0
745,France,Female,45,8,-3216.1532335936304,0,1,1,169785.06483791294,0
669,France,Female,31,9,7893.439481295277,1,0,0,99700.28948236593,0
672,Spain,Male,48,5,93383.80028083564,0,0,0,40196.48032958995,0
832,Germany,Female,54,4,81398.25353833023,1,0,0,152658.59479602275,0
782,France,Female,39,6,97705.97506903391,0,1,0,19910.509955539892,0
536,Germany,Male,28,7,11481.639078550146,0,0,0,129885.32334210188,0
713,Spain,Female,44,7,73746.01765540874,0,1,1,44027.38320816172,0
744,France,Male,50,6,125884.83975136132,1,1,0,166358.0956791197,1
481,Germany,Female,28,1,7993.594942206664,2,0,0,95724.66664314145,0
533,France,Male,25,8,158224.92353462498,1,0,1,78556.21329879518,0
616,France,Male,29,7,-7118.213280351373,0,0,1,157573.83581790747,0
800,Germany,Male,39,9,55723.54951043533,1,0,0,185463.9971118219,1
698,Germany,Male,41,5,-7064.760844211559,2,1,1,143630.95760319429,0
782,France,Male,37,8,173014.7095835174,1,0,1,87820.43577646422,0
754,France,Female,33,4,5564.456023935463,1,1,0,54504.806911494394,0
753,France,Male,23,7,78243.15299489166,1,1,0,82406.55335770268,0
742,France,Female,48,6,55608.63100497521,1,1,0,15386.509894760507,0
742,France,Male,44,5,5047.174494832362,2,1,1,141914.0503229485,1
599,France,Male,22,5,107014.34717298934,0,0,1,16076.634379410456,0
682,France,Female,41,4,5803.088242290636,0,1,0,122577.42643056047,0
634,Germany,Female,35,2,113344.76853258225,0,0,0,164261.36955425303,0
616,Spain,Female,26,1,4389.917416185402,1,1,0,204921.97724373947,0
752,France,Male,30,8,109221.6943490287,0,0,0,2277.0275103797176,0
739,Germany,Male,56,3,-2732.967114012622,1,1,0,170986.70666055736,0
703,Germany,Female,44,4,225998.07110448484,1,0,1,62805.56813698044,1
875,Spain,Male,38,8,-3747.988337311694,0,0,1,170183.91080454265,0
778,France,Male,37,0,152514.11856429584,1,1,1,22014.173150561586,1
677,France,Female,33,9,80347.49787713168,1,0,0,167267.0181524892,0
694,Spain,Male,34,0,153154.73650284155,1,1,0,237028.7988665219,0
836,Germany,Male,43,9,-8385.436528636681,1,0,0,229543.11136450607,0
568,France,Male,46,11,62941.976277269714,1,0,0,183693.73332060355,0
817,Germany,Female,24,7,3903.1355089226186,1,1,1,148222.6401480472,0
593,Spain,Male,29,3,10788.132057193212,0,1,1,142873.5886639394,0
812,Germany,Male,43,7,6239.7980477765905,2,0,0,201166.22796114965,0
634,Spain,Male,41,1,96916.7287436574,0,0,1,35517.202986112214,0
774,France,Male,46,9,64240.28132241581,0,0,0,147599.0320574147,0
704,Spain,Male,50,0,2042.9844146285695,2,0,0,211732.28049669293,1
631,France,Female,33,10,69463.89095575045,0,1,0,182830.8615134741,0
606,Spain,Male,29,0,83992.21361452717,2,1,1,133186.10038101612,0
404,France,Female,37,2,1053.593380542581,2,1,0,159994.76861418152,0
771,Germany,Female,26,7,147278.40228070598,1,0,0,148457.27004177577,0
854,Germany,Female,39,8,479.9924242668021,1,0,1,43788.11674314364,0
829,Spain,Male,63,9,126110.16617924962,1,0,0,136666.09454549826,0
767,Germany,Female,36,7,-9175.323418203918,0,0,1,115153.20767352033,1
711,Spain,Female,68,10,99411.02108610331,2,1,1,61940.13897948816,0
662,France,Male,27,8,178322.0956070098,0,0,1,84346.28911674448,0
838,Spain,Male,32,7,92571.7423112044,1,1,1,97152.7810626164,0
663,Spain,Female,20,3,155628.56706870333,1,0,0,150058.4227941613,0
535,France,Male,34,8,154199.176351922,0,1,0,138667.63403926842,0
761,Germany,Female,28,3,11546.74663239368,2,0,0,192339.37464669195,0
531,Spain,Female,29,10,1320.1706604702813,0,0,0,81859.68045128725,0
394,Spain,Female,58,3,82886.72449346431,0,1,0,151330.14967877368,0
729,Spain,Male,33,8,169930.34602653122,2,1,0,103320.40724087223,0
455,Germany,Female,28,8,140595.10452547623,1,0,0,9668.78952063427,1
848,Germany,Male,18,7,179966.46217809618,0,1,0,124143.39488852043,1
868,Spain,Male,23,10,147494.18232969887,2,0,1,74627.72965278894,0
807,Spain,Female,46,4,-2596.3759639887076,0,1,1,149253.57329117783,0
739,France,Male,41,8,82312.1109788084,1,0,1,84113.4679312887,0
670,Germany,Male,32,3,99467.67361067244,0,0,1,180059.33542731614,0
812,France,Female,34,1,-2140.033952029396,1,1,0,89256.64342907388,0
678,Germany,Male,25,9,5623.880488351348,1,0,0,171785.57616834147,0
695,Germany,Male,50,1,9383.859234260852,1,0,0,21198.860070645016,0
765,France,Female,38,4,127740.93653889887,1,0,0,50397.62489416304,0
644,France,Female,36,0,10495.626502600855,1,0,1,109303.18490014804,0
657,Spain,Male,34,3,2663.8344166139013,0,0,1,134230.12880975252,1
696,Germany,Male,62,9,103924.52937618694,1,1,0,113152.36634208918,0
728,Spain,Male,36,6,107162.93036832413,0,1,0,178385.09892711518,0
764,Spain,Male,34,9,136290.25637964223,1,0,1,117861.63206307578,1
728,Germany,Male,43,2,74953.10400556793,0,0,0,40133.06863840602,1
649,France,Male,41,5,50360.23124967326,0,1,0,167967.68172895827,0
544,Spain,Female,34,6,141546.30300675606,1,0,0,181255.30211541936,0
784,France,Female,48,1,5773.4451177509845,1,0,1,63202.63662191481,0
731,Germany,Male,40,9,-2009.9723821935959,0,0,0,162280.00056863818,0
456,Germany,Male,35,3,13913.767450707577,2,1,0,192512.06416892968,0
708,Spain,Female,27,9,1329.1378494875414,1,1,0,90166.93103564321,0
745,France,Male,35,0,688.3494252633612,0,1,0,184700.9433828005,0
